id,sex,race_ethnicity
2891,female,white_non_hispanic
2892,male,white_non_hispanic
2893,female,white_non_hispanic
2894,male,hispanic
2895,male,white_non_hispanic
2896,male,white_non_hispanic
2897,male,white_non_hispanic
2898,female,white_non_hispanic
2899,female,white_non_hispanic
2900,male,white_non_hispanic
2901,male,white_non_hispanic
2902,male,white_non_hispanic
2903,female,other_non_hispanic
2904,female,hispanic
2905,female,black_non_hispanic
2906,female,hispanic
2907,male,white_non_hispanic
2908,male,hispanic
2909,female,white_non_hispanic
2910,female,white_non_hispanic
2911,male,hispanic
2912,female,white_non_hispanic
2913,female,white_non_hispanic
2914,male,hispanic
2915,female,hispanic
2916,male,white_non_hispanic
2917,male,white_non_hispanic
2918,male,white_non_hispanic
2919,male,hispanic
2920,male,hispanic
2921,male,hispanic
2922,male,hispanic
2923,male,white_non_hispanic
2924,female,other_non_hispanic
2925,female,white_non_hispanic
2926,female,white_non_hispanic
2927,female,other_non_hispanic
2928,male,hispanic
2929,male,hispanic
2930,female,white_non_hispanic
2931,female,hispanic
2932,female,white_non_hispanic
2933,male,white_non_hispanic
2934,male,hispanic
2935,female,black_non_hispanic
2936,female,white_non_hispanic
2937,male,white_non_hispanic
2938,male,other_non_hispanic
2939,male,white_non_hispanic
2940,female,hispanic
2941,female,white_non_hispanic
2942,female,black_non_hispanic
2943,female,white_non_hispanic
2944,female,white_non_hispanic
2945,male,white_non_hispanic
2946,female,white_non_hispanic
2947,female,white_non_hispanic
2948,female,white_non_hispanic
2949,female,white_non_hispanic
2950,male,white_non_hispanic
2951,male,white_non_hispanic
2952,male,other_non_hispanic
2953,male,white_non_hispanic
2954,male,black_non_hispanic
2955,female,white_non_hispanic
2956,female,black_non_hispanic
2957,female,hispanic
2958,male,white_non_hispanic
2959,male,hispanic
2960,male,white_non_hispanic
2961,male,black_non_hispanic
2962,female,hispanic
2963,female,white_non_hispanic
2964,male,white_non_hispanic
2965,male,white_non_hispanic
2966,female,white_non_hispanic
2967,male,hispanic
2968,male,white_non_hispanic
2969,female,white_non_hispanic
2970,male,white_non_hispanic
2971,female,white_non_hispanic
2972,female,white_non_hispanic
2973,male,white_non_hispanic
2974,male,white_non_hispanic
2975,female,black_non_hispanic
2976,female,white_non_hispanic
2977,female,other_non_hispanic
2978,female,other_non_hispanic
2979,female,other_non_hispanic
2980,male,white_non_hispanic
2981,male,hispanic
2982,male,white_non_hispanic
2983,male,white_non_hispanic
2984,female,hispanic
2985,female,white_non_hispanic
2986,female,white_non_hispanic
2987,male,hispanic
2988,male,black_non_hispanic
2989,male,black_non_hispanic
2990,male,other_non_hispanic
2991,female,black_non_hispanic
2992,male,white_non_hispanic
2993,male,white_non_hispanic
2994,female,hispanic
2995,female,white_non_hispanic
2996,female,white_non_hispanic
2997,female,white_non_hispanic
2998,male,white_non_hispanic
2999,female,other_non_hispanic
3000,male,white_non_hispanic
3001,female,black_non_hispanic
3002,male,white_non_hispanic
3003,male,white_non_hispanic
3004,female,other_non_hispanic
3005,male,hispanic
3006,female,white_non_hispanic
3007,female,hispanic
3008,male,white_non_hispanic
3009,male,black_non_hispanic
3010,male,hispanic
3011,male,other_non_hispanic
3012,female,hispanic
3013,male,white_non_hispanic
3014,female,other_non_hispanic
3015,male,white_non_hispanic
3016,female,white_non_hispanic
3017,male,white_non_hispanic
3018,male,hispanic
3019,male,white_non_hispanic
3020,male,other_non_hispanic
3021,male,white_non_hispanic
3022,male,hispanic
3023,male,white_non_hispanic
3024,male,white_non_hispanic
3025,female,white_non_hispanic
3026,male,white_non_hispanic
3027,male,white_non_hispanic
3028,male,black_non_hispanic
3029,male,white_non_hispanic
3030,male,other_non_hispanic
3031,male,white_non_hispanic
3032,male,white_non_hispanic
3033,female,white_non_hispanic
3034,male,white_non_hispanic
3035,female,other_non_hispanic
3036,female,white_non_hispanic
3037,male,black_non_hispanic
3038,female,white_non_hispanic
3039,female,other_non_hispanic
3040,male,hispanic
3041,male,hispanic
3042,male,white_non_hispanic
3043,female,white_non_hispanic
3044,male,hispanic
3045,male,black_non_hispanic
3046,female,hispanic
3047,female,white_non_hispanic
3048,male,black_non_hispanic
3049,male,white_non_hispanic
3050,male,black_non_hispanic
3051,male,white_non_hispanic
3052,male,white_non_hispanic
3053,female,white_non_hispanic
3054,female,white_non_hispanic
3055,female,white_non_hispanic
3056,male,white_non_hispanic
3057,female,black_non_hispanic
3058,female,white_non_hispanic
3059,male,white_non_hispanic
3060,female,white_non_hispanic
3061,female,white_non_hispanic
3062,female,white_non_hispanic
3063,female,black_non_hispanic
3064,male,hispanic
3065,male,hispanic
3066,male,white_non_hispanic
3067,female,hispanic
3068,female,white_non_hispanic
3069,female,white_non_hispanic
3070,male,white_non_hispanic
3071,male,white_non_hispanic
3072,female,white_non_hispanic
3073,female,other_non_hispanic
3074,male,hispanic
3075,male,white_non_hispanic
3076,male,white_non_hispanic
3077,male,white_non_hispanic
3078,female,hispanic
3079,male,white_non_hispanic
3080,female,hispanic
3081,male,hispanic
3082,male,other_non_hispanic
3083,male,white_non_hispanic
3084,male,white_non_hispanic
3085,male,hispanic
3086,female,white_non_hispanic
3087,female,white_non_hispanic
3088,male,white_non_hispanic
3089,male,white_non_hispanic
3090,female,white_non_hispanic
3091,male,other_non_hispanic
3092,female,white_non_hispanic
3093,female,white_non_hispanic
3094,female,white_non_hispanic
3095,female,black_non_hispanic
3096,male,hispanic
3097,female,black_non_hispanic
3098,male,black_non_hispanic
3099,female,white_non_hispanic
3100,female,white_non_hispanic
3101,female,hispanic
3102,female,white_non_hispanic
3103,female,hispanic
3104,male,white_non_hispanic
3105,female,white_non_hispanic
3106,male,white_non_hispanic
3107,female,hispanic
3108,male,white_non_hispanic
3109,female,white_non_hispanic
3110,male,white_non_hispanic
3111,female,black_non_hispanic
3112,female,hispanic
3113,male,white_non_hispanic
3114,male,white_non_hispanic
3115,female,hispanic
3116,female,white_non_hispanic
3117,male,other_non_hispanic
3118,female,black_non_hispanic
3119,female,white_non_hispanic
3120,male,white_non_hispanic
3121,male,white_non_hispanic
3122,female,white_non_hispanic
3123,male,white_non_hispanic
3124,female,black_non_hispanic
3125,female,white_non_hispanic
3126,male,white_non_hispanic
3127,female,other_non_hispanic
3128,male,white_non_hispanic
3129,female,white_non_hispanic
3130,male,black_non_hispanic
3131,male,white_non_hispanic
3132,male,white_non_hispanic
3133,male,white_non_hispanic
3134,male,white_non_hispanic
3135,female,white_non_hispanic
3136,female,white_non_hispanic
3137,male,hispanic
3138,female,black_non_hispanic
3139,female,white_non_hispanic
3140,male,white_non_hispanic
3141,female,white_non_hispanic
3142,male,white_non_hispanic
3143,female,hispanic
3144,male,white_non_hispanic
3145,female,white_non_hispanic
3146,male,other_non_hispanic
3147,male,white_non_hispanic
3148,male,white_non_hispanic
3149,female,other_non_hispanic
3150,female,white_non_hispanic
3151,female,white_non_hispanic
3152,female,white_non_hispanic
3153,male,black_non_hispanic
3154,female,white_non_hispanic
3155,female,other_non_hispanic
3156,female,white_non_hispanic
3157,female,white_non_hispanic
3158,male,white_non_hispanic
3159,female,white_non_hispanic
3160,female,hispanic
3161,male,black_non_hispanic
3162,male,white_non_hispanic
3163,male,white_non_hispanic
3164,female,white_non_hispanic
3165,male,black_non_hispanic
3166,male,white_non_hispanic
3167,female,black_non_hispanic
3168,male,white_non_hispanic
3169,male,white_non_hispanic
3170,male,hispanic
3171,female,black_non_hispanic
3172,female,white_non_hispanic
3173,female,other_non_hispanic
3174,female,white_non_hispanic
3175,female,white_non_hispanic
3176,female,black_non_hispanic
3177,male,white_non_hispanic
3178,male,white_non_hispanic
3179,female,black_non_hispanic
3180,female,other_non_hispanic
3181,female,hispanic
3182,female,white_non_hispanic
3183,female,white_non_hispanic
3184,male,white_non_hispanic
3185,male,hispanic
3186,female,hispanic
3187,female,white_non_hispanic
3188,male,white_non_hispanic
3189,female,hispanic
3190,male,white_non_hispanic
3191,male,white_non_hispanic
3192,female,white_non_hispanic
3193,male,white_non_hispanic
3194,female,black_non_hispanic
3195,female,white_non_hispanic
3196,male,white_non_hispanic
3197,male,white_non_hispanic
3198,male,other_non_hispanic
3199,male,black_non_hispanic
3200,male,black_non_hispanic
3201,female,white_non_hispanic
3202,male,white_non_hispanic
3203,female,white_non_hispanic
3204,female,white_non_hispanic
3205,male,black_non_hispanic
3206,male,other_non_hispanic
3207,male,black_non_hispanic
3208,female,hispanic
3209,male,hispanic
3210,female,white_non_hispanic
3211,female,white_non_hispanic
3212,female,other_non_hispanic
3213,male,black_non_hispanic
3214,male,white_non_hispanic
3215,female,white_non_hispanic
3216,female,white_non_hispanic
3217,female,white_non_hispanic
3218,female,white_non_hispanic
3219,male,white_non_hispanic
3220,female,white_non_hispanic
3221,female,hispanic
3222,male,white_non_hispanic
3223,female,white_non_hispanic
3224,male,black_non_hispanic
3225,male,white_non_hispanic
3226,female,white_non_hispanic
3227,male,black_non_hispanic
3228,male,black_non_hispanic
3229,female,white_non_hispanic
3230,male,other_non_hispanic
3231,female,white_non_hispanic
3232,female,white_non_hispanic
3233,female,white_non_hispanic
3234,male,hispanic
3235,female,black_non_hispanic
3236,female,black_non_hispanic
3237,female,white_non_hispanic
3238,female,hispanic
3239,male,white_non_hispanic
3240,female,white_non_hispanic
3241,female,white_non_hispanic
3242,female,white_non_hispanic
3243,female,white_non_hispanic
3244,female,white_non_hispanic
3245,male,other_non_hispanic
3246,male,hispanic
3247,female,white_non_hispanic
3248,male,black_non_hispanic
3249,male,white_non_hispanic
3250,female,other_non_hispanic
3251,female,black_non_hispanic
3252,female,white_non_hispanic
3253,male,white_non_hispanic
3254,female,white_non_hispanic
3255,female,black_non_hispanic
3256,male,white_non_hispanic
3257,male,black_non_hispanic
3258,male,white_non_hispanic
3259,male,black_non_hispanic
3260,male,other_non_hispanic
3261,female,white_non_hispanic
3262,male,white_non_hispanic
3263,male,other_non_hispanic
3264,female,black_non_hispanic
3265,male,white_non_hispanic
3266,male,white_non_hispanic
3267,male,white_non_hispanic
3268,male,hispanic
3269,female,white_non_hispanic
3270,female,other_non_hispanic
3271,female,black_non_hispanic
3272,female,hispanic
3273,male,hispanic
3274,female,black_non_hispanic
3275,male,white_non_hispanic
3276,male,white_non_hispanic
3277,female,white_non_hispanic
3278,female,white_non_hispanic
3279,male,white_non_hispanic
3280,female,hispanic
3281,female,white_non_hispanic
3282,female,hispanic
3283,female,hispanic
3284,male,other_non_hispanic
3285,female,black_non_hispanic
3286,male,white_non_hispanic
3287,male,white_non_hispanic
3288,female,white_non_hispanic
3289,male,white_non_hispanic
3290,female,white_non_hispanic
3291,male,white_non_hispanic
3292,female,white_non_hispanic
3293,female,other_non_hispanic
3294,male,white_non_hispanic
3295,male,white_non_hispanic
3296,female,hispanic
3297,male,white_non_hispanic
3298,male,white_non_hispanic
3299,male,other_non_hispanic
3300,male,white_non_hispanic
3301,female,white_non_hispanic
3302,female,white_non_hispanic
3303,male,white_non_hispanic
3304,female,white_non_hispanic
3305,male,hispanic
3306,female,white_non_hispanic
3307,female,white_non_hispanic
3308,female,hispanic
3309,male,white_non_hispanic
3310,male,hispanic
3311,male,hispanic
3312,female,black_non_hispanic
3313,female,black_non_hispanic
3314,female,white_non_hispanic
3315,female,black_non_hispanic
3316,female,white_non_hispanic
3317,male,hispanic
3318,female,white_non_hispanic
3319,female,white_non_hispanic
3320,male,black_non_hispanic
3321,female,white_non_hispanic
3322,female,other_non_hispanic
3323,female,white_non_hispanic
3324,female,white_non_hispanic
3325,male,white_non_hispanic
3326,male,white_non_hispanic
3327,male,white_non_hispanic
3328,female,white_non_hispanic
3329,female,white_non_hispanic
3330,female,white_non_hispanic
3331,female,hispanic
3332,male,white_non_hispanic
3333,female,hispanic
3334,male,other_non_hispanic
3335,female,white_non_hispanic
3336,female,white_non_hispanic
3337,male,black_non_hispanic
3338,male,white_non_hispanic
3339,female,hispanic
3340,female,other_non_hispanic
3341,male,white_non_hispanic
3342,female,hispanic
3343,female,black_non_hispanic
3344,female,black_non_hispanic
3345,male,white_non_hispanic
3346,female,black_non_hispanic
3347,male,white_non_hispanic
3348,male,white_non_hispanic
3349,female,white_non_hispanic
3350,female,white_non_hispanic
3351,male,other_non_hispanic
3352,male,white_non_hispanic
3353,male,white_non_hispanic
3354,male,white_non_hispanic
3355,female,hispanic
3356,male,white_non_hispanic
3357,female,black_non_hispanic
3358,female,white_non_hispanic
3359,female,white_non_hispanic
3360,female,white_non_hispanic
3361,female,white_non_hispanic
3362,female,white_non_hispanic
3363,female,white_non_hispanic
3364,male,white_non_hispanic
3365,male,hispanic
3366,male,other_non_hispanic
3367,female,white_non_hispanic
3368,female,white_non_hispanic
3369,male,hispanic
3370,female,white_non_hispanic
3371,male,hispanic
3372,female,white_non_hispanic
3373,male,hispanic
3374,female,hispanic
3375,female,white_non_hispanic
3376,male,black_non_hispanic
3377,male,hispanic
3378,female,white_non_hispanic
3379,male,white_non_hispanic
3380,female,white_non_hispanic
3381,male,white_non_hispanic
3382,male,white_non_hispanic
3383,male,white_non_hispanic
3384,female,white_non_hispanic
3385,male,white_non_hispanic
3386,female,black_non_hispanic
3387,female,white_non_hispanic
3388,female,white_non_hispanic
3389,female,white_non_hispanic
3390,male,white_non_hispanic
3391,female,black_non_hispanic
3392,female,hispanic
3393,female,hispanic
3394,female,other_non_hispanic
3395,female,white_non_hispanic
3396,female,white_non_hispanic
3397,female,hispanic
3398,male,white_non_hispanic
3399,male,white_non_hispanic
3400,male,white_non_hispanic
3401,male,white_non_hispanic
3402,female,white_non_hispanic
3403,female,white_non_hispanic
3404,male,white_non_hispanic
3405,male,hispanic
3406,male,hispanic
3407,male,white_non_hispanic
3408,male,white_non_hispanic
3409,male,hispanic
3410,male,white_non_hispanic
3411,male,white_non_hispanic
3412,male,white_non_hispanic
3413,male,hispanic
3414,male,hispanic
3415,male,hispanic
3416,female,other_non_hispanic
3417,female,hispanic
3418,female,white_non_hispanic
3419,male,white_non_hispanic
3420,female,black_non_hispanic
3421,female,hispanic
3422,female,other_non_hispanic
3423,male,white_non_hispanic
3424,male,white_non_hispanic
3425,female,white_non_hispanic
3426,male,white_non_hispanic
3427,female,white_non_hispanic
3428,female,white_non_hispanic
3429,male,other_non_hispanic
3430,female,hispanic
3431,female,white_non_hispanic
3432,female,black_non_hispanic
